id,Geographic Area Name,Estimate!!Households!!Total,Margin of Error!!Households!!Total,"Estimate!!Households!!Total!!Less than $10,000","Margin of Error!!Households!!Total!!Less than $10,000","Estimate!!Households!!Total!!$10,000 to $14,999","Margin of Error!!Households!!Total!!$10,000 to $14,999","Estimate!!Households!!Total!!$15,000 to $24,999","Margin of Error!!Households!!Total!!$15,000 to $24,999","Estimate!!Households!!Total!!$25,000 to $34,999","Margin of Error!!Households!!Total!!$25,000 to $34,999","Estimate!!Households!!Total!!$35,000 to $49,999","Margin of Error!!Households!!Total!!$35,000 to $49,999","Estimate!!Households!!Total!!$50,000 to $74,999","Margin of Error!!Households!!Total!!$50,000 to $74,999","Estimate!!Households!!Total!!$75,000 to $99,999","Margin of Error!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Margin of Error!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Margin of Error!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more","Margin of Error!!Households!!Total!!$200,000 or more",Estimate!!Households!!Median income (dollars),Margin of Error!!Households!!Median income (dollars),Estimate!!Households!!Mean income (dollars),Margin of Error!!Households!!Mean income (dollars),Estimate!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Families!!Total,Margin of Error!!Families!!Total,"Estimate!!Families!!Total!!Less than $10,000","Margin of Error!!Families!!Total!!Less than $10,000","Estimate!!Families!!Total!!$10,000 to $14,999","Margin of Error!!Families!!Total!!$10,000 to $14,999","Estimate!!Families!!Total!!$15,000 to $24,999","Margin of Error!!Families!!Total!!$15,000 to $24,999","Estimate!!Families!!Total!!$25,000 to $34,999","Margin of Error!!Families!!Total!!$25,000 to $34,999","Estimate!!Families!!Total!!$35,000 to $49,999","Margin of Error!!Families!!Total!!$35,000 to $49,999","Estimate!!Families!!Total!!$50,000 to $74,999","Margin of Error!!Families!!Total!!$50,000 to $74,999","Estimate!!Families!!Total!!$75,000 to $99,999","Margin of Error!!Families!!Total!!$75,000 to $99,999","Estimate!!Families!!Total!!$100,000 to $149,999","Margin of Error!!Families!!Total!!$100,000 to $149,999","Estimate!!Families!!Total!!$150,000 to $199,999","Margin of Error!!Families!!Total!!$150,000 to $199,999","Estimate!!Families!!Total!!$200,000 or more","Margin of Error!!Families!!Total!!$200,000 or more",Estimate!!Families!!Median income (dollars),Margin of Error!!Families!!Median income (dollars),Estimate!!Families!!Mean income (dollars),Margin of Error!!Families!!Mean income (dollars),Estimate!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Married-couple families!!Total,Margin of Error!!Married-couple families!!Total,"Estimate!!Married-couple families!!Total!!Less than $10,000","Margin of Error!!Married-couple families!!Total!!Less than $10,000","Estimate!!Married-couple families!!Total!!$10,000 to $14,999","Margin of Error!!Married-couple families!!Total!!$10,000 to $14,999","Estimate!!Married-couple families!!Total!!$15,000 to $24,999","Margin of Error!!Married-couple families!!Total!!$15,000 to $24,999","Estimate!!Married-couple families!!Total!!$25,000 to $34,999","Margin of Error!!Married-couple families!!Total!!$25,000 to $34,999","Estimate!!Married-couple families!!Total!!$35,000 to $49,999","Margin of Error!!Married-couple families!!Total!!$35,000 to $49,999","Estimate!!Married-couple families!!Total!!$50,000 to $74,999","Margin of Error!!Married-couple families!!Total!!$50,000 to $74,999","Estimate!!Married-couple families!!Total!!$75,000 to $99,999","Margin of Error!!Married-couple families!!Total!!$75,000 to $99,999","Estimate!!Married-couple families!!Total!!$100,000 to $149,999","Margin of Error!!Married-couple families!!Total!!$100,000 to $149,999","Estimate!!Married-couple families!!Total!!$150,000 to $199,999","Margin of Error!!Married-couple families!!Total!!$150,000 to $199,999","Estimate!!Married-couple families!!Total!!$200,000 or more","Margin of Error!!Married-couple families!!Total!!$200,000 or more",Estimate!!Married-couple families!!Median income (dollars),Margin of Error!!Married-couple families!!Median income (dollars),Estimate!!Married-couple families!!Mean income (dollars),Margin of Error!!Married-couple families!!Mean income (dollars),Estimate!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Married-couple families!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Estimate!!Nonfamily households!!Total,Margin of Error!!Nonfamily households!!Total,"Estimate!!Nonfamily households!!Total!!Less than $10,000","Margin of Error!!Nonfamily households!!Total!!Less than $10,000","Estimate!!Nonfamily households!!Total!!$10,000 to $14,999","Margin of Error!!Nonfamily households!!Total!!$10,000 to $14,999","Estimate!!Nonfamily households!!Total!!$15,000 to $24,999","Margin of Error!!Nonfamily households!!Total!!$15,000 to $24,999","Estimate!!Nonfamily households!!Total!!$25,000 to $34,999","Margin of Error!!Nonfamily households!!Total!!$25,000 to $34,999","Estimate!!Nonfamily households!!Total!!$35,000 to $49,999","Margin of Error!!Nonfamily households!!Total!!$35,000 to $49,999","Estimate!!Nonfamily households!!Total!!$50,000 to $74,999","Margin of Error!!Nonfamily households!!Total!!$50,000 to $74,999","Estimate!!Nonfamily households!!Total!!$75,000 to $99,999","Margin of Error!!Nonfamily households!!Total!!$75,000 to $99,999","Estimate!!Nonfamily households!!Total!!$100,000 to $149,999","Margin of Error!!Nonfamily households!!Total!!$100,000 to $149,999","Estimate!!Nonfamily households!!Total!!$150,000 to $199,999","Margin of Error!!Nonfamily households!!Total!!$150,000 to $199,999","Estimate!!Nonfamily households!!Total!!$200,000 or more","Margin of Error!!Nonfamily households!!Total!!$200,000 or more",Estimate!!Nonfamily households!!Median income (dollars),Margin of Error!!Nonfamily households!!Median income (dollars),Estimate!!Nonfamily households!!Mean income (dollars),Margin of Error!!Nonfamily households!!Mean income (dollars),Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Household income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Family income in the past 12 months,Estimate!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months,Margin of Error!!Nonfamily households!!PERCENT ALLOCATED!!Nonfamily income in the past 12 months
1400000US36093032901,"Census Tract 329.01, Schenectady County, New York",1417,94,3,2.1,4.3,3,8.3,4,6.8,3.2,9.5,4.3,16.7,6.1,22.4,6.4,21.3,6.3,6.6,3.2,1.1,1.2,77440,14538,78517,6640,32.8,(X),(X),(X),(X),(X),962,103,5.1,6,1.7,1.7,4.4,3,3.5,3.1,6.1,4,17.5,7.9,22.1,7.6,30.2,8.4,7.7,4.1,1.7,1.8,92446,4499,90357,8952,(X),(X),36,(X),(X),(X),746,104,1.5,2.3,2.1,2.2,3.5,2.9,2.4,3.4,2.9,2.8,21.4,9.5,24.3,8.3,30.3,9.6,9.4,5,2.1,2.2,93730,5534,N,N,(X),(X),(X),(X),(X),(X),455,88,6.8,5.3,9.9,8.5,8.1,4.7,13.8,7.6,22.9,11.2,16.7,7.3,15.2,7.5,6.6,5.3,0,6.9,0,6.9,41302,4578,47732,6597,(X),(X),(X),(X),24.2,(X)
1400000US36093032902,"Census Tract 329.02, Schenectady County, New York",1477,128,1.4,1.1,1,1.1,12.3,5.2,7,3.5,12.7,5.2,17.2,5.1,21.2,5.8,23.2,6.3,3,2.4,0.9,1.5,73672,9083,73920,6403,27.1,(X),(X),(X),(X),(X),882,126,0,3.6,1,1.5,3.1,2.7,6.7,4.2,9.5,5.1,14.2,5.7,31.4,8.8,27.6,9.5,5,4.2,1.6,2.5,82456,7877,87932,7871,(X),(X),30,(X),(X),(X),698,109,0,4.5,1.3,1.9,2.7,2.8,4.3,3.9,10.2,6.3,11.3,6.3,34.5,9.6,28.7,10.3,5,4.8,2,3.1,83125,8798,N,N,(X),(X),(X),(X),(X),(X),595,127,3.5,2.8,1,1.9,26.1,11,7.6,6.2,17.5,8.9,23.9,10,5.2,4,15.3,9.3,0,5.3,0,5.3,45592,13419,52152,7883,(X),(X),(X),(X),21.5,(X)
1400000US36093033002,"Census Tract 330.02, Schenectady County, New York",823,73,3,2.8,0,3.9,3.3,2.1,10.9,4.8,3.8,2.4,19.1,7.4,12.9,4.5,26.1,6.3,14.5,5.7,6.4,3.1,92788,14319,105034,11535,32.3,(X),(X),(X),(X),(X),610,64,2.3,2.4,0,5.2,2.6,2.2,3,2.7,4.6,3.1,16.9,9.1,13.1,5.3,31.5,7.8,17.4,6.7,8.7,4.3,110625,17795,120310,14754,(X),(X),29.2,(X),(X),(X),536,62,1.1,1.6,0,5.9,2.4,2.4,0.9,1.2,5.2,3.4,15.9,9.8,13.4,6.7,33.4,8.5,17.7,7.4,9.9,4.8,119167,13280,N,N,(X),(X),(X),(X),(X),(X),213,59,8.9,9.3,0,14.1,5.2,4.6,33.8,13.9,1.4,2,25.8,10.6,9.4,8.3,9.4,8.1,6.1,6.9,0,14.1,50288,30597,57567,13121,(X),(X),(X),(X),41.3,(X)
1400000US36093033003,"Census Tract 330.03, Schenectady County, New York",1362,91,3,2.1,5.1,2.6,6.6,2.8,9.4,3.4,11.3,4,24.1,5.5,11.5,4.5,17.5,4.5,5.8,3.1,5.7,3,64458,3948,85525,11215,32.4,(X),(X),(X),(X),(X),756,74,3.7,3.3,0,4.2,3.2,3.7,7.9,5.2,10.3,4.8,14.2,5.8,14,7.1,28.7,7.7,8.7,5.2,9.3,5.2,91250,16619,111156,17678,(X),(X),39.4,(X),(X),(X),594,75,4.7,4.1,0,5.3,0,5.3,5.6,3.7,9.4,5.1,14.1,7.1,14,8.7,29.3,8.7,11.1,6.2,11.8,6.6,103864,17557,N,N,(X),(X),(X),(X),(X),(X),606,98,2.1,2.3,11.6,5.5,12,5.6,13.4,6.7,12.5,5.5,33.2,9.5,8.4,6,3.5,3.4,2.1,2.3,1.2,1.9,46413,10917,52035,7610,(X),(X),(X),(X),22.4,(X)
1400000US36093033004,"Census Tract 330.04, Schenectady County, New York",952,90,2.9,2.2,5.4,4.5,9.3,6,9.1,6,10.9,5,19.2,5.8,20.1,6.7,19.3,7.5,3.7,3.1,0,3.4,65581,9581,69276,7558,28,(X),(X),(X),(X),(X),604,78,2,3,1.7,2.5,6.3,7.3,9.4,8.2,7.3,5.4,20.9,7.3,23.3,8.6,23.3,9.9,5.8,4.9,0,5.2,76500,9255,79411,10304,(X),(X),28.6,(X),(X),(X),491,82,0,6.4,0,6.4,6.1,8.5,6.1,9.2,6.9,5.9,23.6,8.6,24.4,10.1,25.7,11.3,7.1,6,0,6.4,79044,10276,N,N,(X),(X),(X),(X),(X),(X),348,96,5.5,6.1,14.7,11.9,14.7,10.5,8,6.9,19.3,9.4,16.4,10.4,11.5,8.1,10.1,8.4,0,8.9,0,8.9,38125,12087,46960,9846,(X),(X),(X),(X),27,(X)
1400000US36093033101,"Census Tract 331.01, Schenectady County, New York",648,78,1.4,1.4,3.2,3,1.2,1.4,9.9,6.5,5.9,3.1,14.7,5.8,22.5,7.7,22.1,6.5,8.6,4.1,10.5,4.2,91389,6263,109055,13039,40.3,(X),(X),(X),(X),(X),465,63,1.1,1.5,0,6.7,1.7,2,14.8,8.6,5.2,3.3,12,5.2,18.5,8.1,26,7.8,10.1,5.5,10.5,5,95987,8750,112360,15530,(X),(X),42.2,(X),(X),(X),412,64,1.2,1.7,0,7.6,1,1.7,14.3,9.3,4.9,3.6,8.7,5,19.7,8.7,26.9,8.1,11.4,6.4,11.9,5.7,100500,11522,N,N,(X),(X),(X),(X),(X),(X),183,56,2.2,3.4,11.5,10.5,0,16.2,0,16.2,7.7,6.7,21.3,12.1,32.8,15.2,9.3,7.4,4.9,5.1,10.4,8.4,80781,13494,97889,22810,(X),(X),(X),(X),35.5,(X)
1400000US36093033102,"Census Tract 331.02, Schenectady County, New York",1909,130,2.5,2.1,0.1,0.2,5.1,4,4.5,2.6,5,2.6,20.3,6.9,20.7,7.5,21.5,7.1,12.3,5.9,8.1,5.1,88601,13049,101628,10758,27,(X),(X),(X),(X),(X),1476,115,2.4,2.4,2.6,3.9,1.1,1.7,2,2.2,7.2,5,21.9,8.2,20.1,9,23.4,8.3,11.9,5.6,7.3,5.6,92538,12502,101147,10837,(X),(X),26.2,(X),(X),(X),1205,136,0,2.7,0.2,0.3,0,2.7,1.1,1.7,4.3,3.2,19.3,9.8,23.2,9.8,28.5,10,14.5,7.1,9,6.8,100890,6384,N,N,(X),(X),(X),(X),(X),(X),433,147,3,4.1,0,7.2,10.2,8.8,12.9,9.1,6.9,6.5,20.1,11.2,14.1,10.5,8.3,8.5,13.6,18.7,10.9,10.4,72375,21579,96534,27297,(X),(X),(X),(X),29.6,(X)
1400000US36093033200,"Census Tract 332, Schenectady County, New York",1186,138,8.5,6.6,7.3,5.9,7.8,4.3,10.8,4.9,15.6,5.6,20.6,6.2,14,5.3,11.3,5,2.6,2.6,1.4,1.6,49891,10400,65114,14911,33,(X),(X),(X),(X),(X),754,120,6.6,7.9,5.4,7.1,6.9,5.5,7.7,5.1,18.7,6.9,13,5.9,19.5,8.2,15.8,6.7,4.1,3.9,2.3,2.5,55500,24667,78812,22686,(X),(X),35.1,(X),(X),(X),518,123,0,6.1,0,6.1,7.1,6.5,5,4.8,19.5,9.7,14.9,8.6,21.2,8.8,23,8.8,6,5.6,3.3,3.6,79444,17704,N,N,(X),(X),(X),(X),(X),(X),432,124,11.8,9.3,10.6,8.7,9.5,7.2,16.2,9.1,17.6,12.6,26.4,12.3,7.9,6.7,0,7.2,0,7.2,0,7.2,35645,9799,39292,6358,(X),(X),(X),(X),29.2,(X)
1400000US36093033300,"Census Tract 333, Schenectady County, New York",771,77,9.7,5.7,3.8,3.5,12.6,9.5,7.5,4.8,17.8,7.9,11.8,5.9,14.5,7,16.6,6.9,3.4,2.5,2.3,2.5,48125,11546,61460,8404,31.6,(X),(X),(X),(X),(X),469,92,3.8,5.6,4.3,5.3,13.2,12.8,6.6,5.6,8.1,6.3,25.8,10.4,6.6,5.2,22.2,10.7,5.5,4.2,3.8,4.1,56563,7045,71249,13168,(X),(X),35.8,(X),(X),(X),293,76,0,10.5,0,10.5,15,18.8,7.2,6.9,7.5,8.4,17.1,10.7,2.7,4.2,35.5,16.9,8.9,6.8,6.1,6.5,100221,70847,N,N,(X),(X),(X),(X),(X),(X),302,74,19.5,11.9,3,4.6,13.2,15.6,8.9,8.5,37.4,16.3,7.3,7,7.9,6.1,2.6,4,0,10.2,0,10.2,36333,8514,36147,7063,(X),(X),(X),(X),25.2,(X)
1400000US36093033400,"Census Tract 334, Schenectady County, New York",686,101,5.7,4.1,6.9,5.8,19.8,7.9,6.4,4.2,8.6,4.3,15.2,5.7,12.7,5.6,12.7,5.3,7.7,5.3,4.4,2.9,54545,18040,71211,10711,30.9,(X),(X),(X),(X),(X),280,65,0,10.9,1.4,2.7,23.6,13.8,8.9,8,4.3,5.6,14.3,7.9,12.9,8,15,8.4,8.9,6.6,10.7,6.9,68500,34296,89546,16417,(X),(X),33.9,(X),(X),(X),200,45,0,15,0,15,7,8,8.5,9.7,6,7.7,13.5,8.7,18,10.8,20.5,10,12.5,8.6,14,9.9,96875,11181,N,N,(X),(X),(X),(X),(X),(X),406,93,9.6,6.9,10.6,9.3,17.2,10.6,4.7,4.6,11.6,6.7,15.8,8.6,12.6,7.3,11.1,6,6.9,8.1,0,7.7,47917,13068,58566,13819,(X),(X),(X),(X),28.8,(X)
1400000US36093033500,"Census Tract 335, Schenectady County, New York",1131,169,3.3,2.5,2.4,2.3,12.6,6.4,9.8,4.6,19.1,7.9,13.9,6.9,14.8,7.4,20.6,6.6,1.8,1.9,1.9,2.1,57411,16362,67540,6727,27.9,(X),(X),(X),(X),(X),243,97,0,12.5,0,12.5,5.8,7,0,12.5,10.7,10.4,40.3,23.5,19.8,13.3,11.5,10.9,3.3,5.8,8.6,9.6,71287,10652,90946,18009,(X),(X),24.7,(X),(X),(X),141,68,0,20.4,0,20.4,2.8,5.1,0,20.4,0,20.4,36.9,32.2,19.9,19.3,19.9,17.5,5.7,10,14.9,16.1,82266,41654,N,N,(X),(X),(X),(X),(X),(X),888,146,4.2,3.2,3,2.9,14.4,8,12.5,5.8,22.4,9.8,9.5,5.6,14.6,8.7,18,6.2,1.4,2,0,3.6,46136,3891,58677,6523,(X),(X),(X),(X),27.8,(X)
